"id","name","country","legalForm","status","address","agentRepresentation","alephUrl","authoredAssessments","ownershipOwner","bankAccounts","bvdId","callsMade","callsReceived","classification","agencyClient","contractAwardSupplier","contractAuthority","mainCountry","courtCase","debtCreditor","economicActivityDeclarant","economicActivityHolder","dunsCode","debtDebtor","description","directorshipOrganization","directorshipDirector","dissolutionDate","mentionedBy","documentedBy","email","emailsReceived","emailsSent","eventsInvolved","economicActivitySender","economicActivityReceiver","icijId","idNumber","innCode","incorporationDate","indexText","jurisdiction","keywords","unknownLinkFrom","unknownLinkTo","membershipOrganization","membershipMember","messagesReceived","messagesSent","modifiedAt","notes","okpoCode","opencorporatesUrl","eventsOrganized","alias","parent","passport","paymentPayer","paymentBeneficiary","phone","predecessors","previousName","program","publisher","publisherUrl","registrationNumber","retrievedAt","swiftBic","sameAs","sanctionEntity","sector","proof","sourceUrl","subsidiaries","successors","summary","taxNumber","taxRolls","taxStatus","topics","userAccounts","vatCode","operatedVehicles","ownedVehicles","weakAlias","website","wikidataId","wikipediaUrl"
"87d04244eb10cdb08984bb750667d363f6dcd2bf","Förderverein Europacamp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"87d1dd4c6d25e7fdcf4144178a04e53b6944e107","Elternvereinigung der Höheren Bundeslehranstalt für Landwirtschaft Ursprung- Elixhausen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"87fabfb415414dec6c645f0bb836b068cbc3e942","Kultur in der Fabrik","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"88138aeb976f67ea00d96de5745e626cfa9b8abc","Glantaler Sportclub Blau - Gelb Liebenfels Hauptverein kurz GSC Liebenfels- Hauptverein","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"881c18560698d6989fdb2059bbd0577125ef5b9a","Genuss Region Weinviertler Wild","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"881e384b2447167f920f7fc38a718350cbd3668c","Naturfreunde Österreich","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.naturfreunde.at/","",""
"8878af873e7ad6385ff18ce0e31d3afa94e9ed06","Volkshaus Wilhelmsburg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"896defef9ca00e0d3eb5df42fbe8d037b65b0772","ROTARACT-Club Linz 1970","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://linz.rotaract.at/","",""
"89713003efde2659534e7349fc937bc9d843b14c","Forum Österreich-Russland (FOR)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"89b07c3b5ae0d066221f355ca2d544fcb5869edc","VEREIN WOHNEN STEYR - b29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.b29.at/","",""
"89c16a5aa878d2017e6c42b496e518438310df57","Kulturverband Favoriten","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"89d29b86d77dbd1d56014db5df69ab33061699cf","Landwirtschaftliches Kasino Bad Fischau","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"89f646b9a7c383c4501cd7b76beaa22a89ac72de","Verein zur Förderung des Kinderschutzzentrums Innviertel","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"89f672843d614d99fd8a4e49a01977affa44d993","DKT (Dorferneuerung-Kultur-Tourismus)-Verein Nöchling","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8a0b9b5aa6ef7c3fcb15067886af7dc2cf382f51","Volkshilfe Vorarlberg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.volkshilfe-vlbg.at/","",""
"8a2cbc5807ed1a5c81fab134830734dc78f23a59","Landleben Bezirk Steyr - Verein zur Förderung des ländlichen Raums (kurz: Landleben Bezirk Steyr)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8a57024378267d72557fa9e396f896fec5637947","MiakWadang - Verein zur Entwicklungsförderung","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.miakwadang.at/","",""
"8a5af3319ff794b3de785354b14e769d5287d141","Österreichisch-Kosovarische Freundschaftsgesellschaft","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://kosovofriendsat.wordpress.com/","",""
"8a70269554ff47061beedc9016ae1903ae7923ee","ÖSTERREICHISCHE FÖDERATION DER EUROPAHÄUSER - EUROPÄISCHES BILDUNGSWERK IN ÖSTERREICH (ÖFEH)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.dieeuropahaeuser.at/","",""
"8aa98725c93b88006b37b69a9bcdb59b033a7b8d","Sozialforum Burgenland","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8aad74ac56c81b109ffe9be9a764095e7e3fc2b8","Österreichischer Betriebssport-Verband, abgekürzt ÖBSV","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.betriebssport.at/","",""
"8abaa1f17eb0a586c872e02ea4919ab52a17ba7b","Genuss Region Waldviertler Weiderind (aufgelöst)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.weiderind.at/","",""
"8af19b80a1c380e50d57eb48281a87cd8a43421c","Otto Felix Kanitz Akademie für Erwachsenenbildung","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://otto-felix-kanitz-akademie.jimdo.com/","",""
"8b131f8a94bd46c2d454567ef719fb14d2e23a2f","Eltern-Kind-und Jugendzentren NÖ - EKIDS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.ekids.at/","",""
"8b235494f7ecc34a89a00b4ae425bc20c28acd8f","Gesellschaft der Freunde und Förderer der Exekutive (Gendarmerie, Polizei) Niederösterreichs","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8b2368cd362ff72ecbb8f6a019665a100154f862","ÖSTERREICHISCH-ARABISCHE HANDELSKAMMER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8b5ad4ea81cd60adac3b243ed0d494439e034bdd","Rotary Club Wien-Stadtpark","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.rotary.at/","",""
"8b9f68cb54332f6f67d2811a23dd90b596c4d036","Kunst in der Kirche","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8bb099affb731c3f78e36c8b7a96cf5e2520f038","Österreichischer Frauenring","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.frauenring.at/","",""
"8bb6ec1ac585bac0ec72842668184c8e88a12cf0","SPORTUNION Burgenland","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8be26f58a2fed3d1f019ae70e223175f6bbf35ad","Wiener Juristische Gesellschaft","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://wjg.at/","",""
"8bf6a18b898805eb20b8179f80f5d826a327f4d7","Club Kärngesund","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8bfe8e87517e8dede471f90c5df68fef68e21de5","Familienakademie der OÖ Kinderfreunde","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://kinderfreunde.at/oberoesterreich/familienakademie","",""
"8c0ad9dc7b5be6c4f497570c67d90c0091fe1fdc","Naturfreunde Österreich, Ortsgruppe Graz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://graz.naturfreunde.at/","",""
"8c1c81e06bc00bce98da01a73132dbff881439d5","Österreichische Kinderfreunde, Ortsgruppe Guntramsdorf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.kinderfreunde-guntramsdorf.at/","",""
"8c246d45588479829b5870d41cb3de2894800bae","Für Zagersdorf - Za Cogrstof - Verein für Kultur, Natur, Umwelt, Fremdenverkehr, Weinbau, Ortsbilderneuerung und Brauchtum","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.zagersdorf.at/index.php?Itemid=45&id=86&option=com_content&view=article","",""
"8c5157081284a61e887e6014572c2d896641bd0f","Tourismusverein Purgstall an der Erlauf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8c736dd0d683018ddc601bdc5b4c71e229f3de9b","Verein Sozialwerk für Gemeindebedienstete der Gemeinde Wien","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8c9dc92820aa3918179c4078f1b7b9e7776a70b7","Paracelsus-Forschungsinstitut für Physiologie und Biophysik","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.stadt-salzburg.at/internet/websites/wissen/wissen/forschung/einrichtungen_ausser_399992/einrichtungen_ausser_404195/paracelsus_forschungsinstitut_404233.htm","",""
"8ca5394e999418b8f49d04b7be6a773c360c20eb","Grünschnabel - Verein zur Förderung von Lebensqualität, ""Kurzbezeichnung: Grünschnabel""","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.gruenschnabel.at/","",""
"8cabe1150b537eeeecad815e83c615d52a36e93c","Polizeisportvereinigung Wien (PSV-Wien)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.polizeisv-wien.at/","",""
"8d0358abb481a69e48393d8a76ca6e8690cf42e6","Österreichische Offiziersgesellschaft","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://oeog.at/","",""
"8d09ccfd730240c6cfa7813caecff2e6fe22384a","Verein der Freunde des Mozarthauses Vienna","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.mozarthausvienna.at/site/verein-form","",""
"8d23f96cf7f73d448e122ccdf594f92cd21cd86e","Verband der Absolventinnen und Absolventen der Studien für Kulturtechnik und Wasserwirtschaft","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://ktverband.boku.ac.at/","",""
"8d3208a77140183e094ebf48f51f2b9ba926dbaf","Gästeservice Tennengau","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.tennengau.com/","",""
"8d3c3d88014abe8465b1580cc6260c7cc423b5b3","Service Freiwillige Unterstützung des ehrenamtlichen Engagements in Niederösterreich","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8d6b9a4c7b14f3e871cbcc6d3ec47e873a96fcb4","Bruno Kreisky Archiv","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.kreisky.org/","",""
"8d7ad7529801a7ad24aba1d3137dabfdfa234069","Österreichische Freunde von YAD VASHEM - Friends of YAD VASHEM in Austria","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.yad-vashem.net/","",""
"8d7e066737a8b64477b48208fd43c04a460e0cb1","Musikverein Weichstetten","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.facebook.com/Musikverein-Weichstetten-199420646756891/","",""
"8d9b135893dbf095f446f2d5819618949f77829b","Wir für Karas - Für ein besseres Europa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8db6083d07cacc0258381d394133d46cc9b1b91e","IMÖ Initiative muslimischer Österreicherinnen und Österreicher","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.islaminitiative.at/","",""
"8e08809fd90b1829423260d3f822e2121abbee9d","Waldwirtschaftsgemeinschaft Yspertal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8e1d4ff28cbeb593b41f1e159d2fa7b500db95bb","Academy-Direct. Verein zur Unterstützung der Akademie der bildenden Künste Wien","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8e24e77f7a59f320c82219c53a5509a851031fe2","Zukunftswerkstätte Kraftfeld - Verein zur Förderung wissenschaftlicher und kultureller Begegnung","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8e435a1fc42aad4cacb5f48ea2a377a7108898fc","TILL - Tourismus Innovations Verein Land um Laa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.landumlaa.at/","",""
"8e52d43b07ce24a5b7de5274c9d328f9aa28dc5a","Verein zum Betrieb von Bürgerbeteiligungs-Photovoltaikanlagen der Marktgemeinde Hornstein","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8e58679bb157827770c3df8ca7bef6e5a0586861","Kleiner Neubauer Opernball - Verein für Kulturveranstaltungen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8e67f0d3ca12c4ca4bf6959a40cf495c4b0dfcd9","Bildungsland Kärnten","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.bildungsland.at/","",""
"8e776a9d1c10b16c6db27822a75aa473ffa1d69b","Elternverein der Volksschule-Thaya","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8e86c1a839b755c731acab1929a3766908d3b194","Dachverein zur Regionalentwicklung Fuschlseeregion - Mondseeland - FUMO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.regionfumo.at/","",""
"8e8cf603998499ada783ade72d0c22f47534485f","SPORTUNION DOBL-ZWARING","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.sportunion-dobl-zwaring.at/","",""
"8eb78df2e7d9d39f2a711e75f6edc250848b14e4","Kulturverein Grenzgänger (kurz KVGG)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://bi000370.host.inode.at/vereine/kulturverein-grenzgaenger","",""
"8ecb5612a207dbfdb96240173cce27baf2baca01","Tennisclub Bregenz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://tcbregenz.at/","",""
"8ed8e0a52f6c85bc54b82fe0e526cc209a990455","Lions - Club Vorarlberg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://vorarlberg.lions.at/","",""
"8ee630d08a2181721c4369093f125a6221571401","Österreichischer Wasser- und Abfallwirtschaftsverband","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.oewav.at/","",""
"8eedb653c4acd8bde641d221ff28109cdc27c383","Österreichische Kinderfreunde, Ortsgruppe Gartenstadt-Wimpassing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8f014253a377e3531d83949604831f7b672956a3","Kärntner Frauenplattform","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8f169f86756075be12b7fb470f98135a0504b129","Floridsdorf hilft und fördert","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8f39ae27eba006dc832bec9409df2dcc86bfdfd6","Österreichisch-Moldawische Vereinigung","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8f65546b6b637d98f600af733903ecab6bff6dba","CIDESCO-MEDIKOS Austria","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://cidesco.at/","",""
"8f83d38a528ee075717888a26f7b89847b7068e8","Elternverein BORG Deutschlandsberg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.borg-dl.ac.at/magna-pars-studiorum/","",""
"8f949290ab640031313dfed68d0b0dccb1ea79ca","Felix Ermacora Menschenrechtsverein - Verein zur Wahrung und Förderung der Menschenrechte","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8f990bb901fcf74c0b1e882ee120974223ada5ae","Tourismusverein Andelsbuch","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8ff07f9113dae6d75a64ca22883d60666d202e20","Westwinkel","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.westwinkel.at/","",""
"9071caeaf9411bca40fb78a7385077986ab5ba30","Niederösterreichischer Pressverein-Zeitungsverlag","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"907dea8f3ae8b6b7fd4621f7a5bdf3467a1bc3a6","Eduard-Wallnöfer-Schülerheim","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"90b71e65129f5968266a8a17f9d16181e6737fd6","Museumsverein Währing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"90caa464e4c0759241a428d46ed577967060d2fb","Verein zur Erhaltung der Filialkirche St. Veit in Toberstetten","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"90d7eb27280b7dd52319e157f314204959d0fbd4","Netzwerk Bildungsarchitektinnen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://bildungsarchitektinnen.at/","",""
"91659676c03c2768bd3650262648c1a12bc14df6","Kultur- und Fremdenverkehrsverein ""D'Nebelstoana""","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"918107381b89e0f12f75fc0f85467d2ab7e4ff5a","Natur- und Kulturerlebnis Thayatal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9186e508b099b4dc2857f63bd95061b59a5209ab","Gesellschaft für Forschungen zur Europäischen und Vergleichende Rechtsgeschichte","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"918880317507caf30b750e8d794162bd5b38f186","Alois Mock Institut - Forum für Zukunftsfragen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.alois-mock-institut.at/","",""
"918f20e95a0d066628dd8f765cc502ddfab09823","Absolventenverein Schola Hornana","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://scholahornana.wordpress.com/","",""
"919650e1bc42004b39a36e3ef4bf88f47dcbf785","Verein zur Förderung hilfsbedürftiger Studierender (Akademikerhilfe)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"91b62f16e248300178437b32206b624c95f9b3f0","Verein zur Förderung und Gründung einer Demokratischen Bank","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"91d6a1e28954c488fe99bb1396eaff7ed77775ad","Verband Wiener Arbeiterheime","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9201f8ff389a48de878e23e87ac5774aeddf4261","Jagdverein Gösel","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"92117403f7f74d6811485a0fd5f7f7d20b199540","Energieregion Weiz-Gleisdorf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9218369657acecfe244a566688e730d5c8e69590","Tiroler Sängerbund (TSB)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.tirolersaengerbund.at/","",""
