"id",":TYPE",":START_ID",":END_ID","role","endDate","startDate","alephUrl","date","description","modifiedAt","publisher","publisherUrl","recordId","retrievedAt","sourceUrl","status","summary"
"883048ccf0b973ac9f76a2a2d1c543995834552b","MEMBERSHIP","entity:989089c3861f38a58b2cd06f2809d1827e7859df","entity:0a666b54b22491dae082295e8a95898d6d4815f4","","2022-01-20","2006-08-01","","","Mitglied des Aufsichtsrates [076322p]","","","","","","","",""
"88321631f83dfe387dd584cfe4a8c5a422f48ac3","MEMBERSHIP","entity:16e1fb1fd60642b1e4e1277610469c41bbed5a66","entity:91f388b294dc826593a1fc00ea897725005cf741","","","2021-11-24","","","Aufsichtsratsvorsitzender [253149d]","","","","","","","",""
"88343e9149222bfea442183a1747dba6688ab1f1","MEMBERSHIP","entity:c60b41b6e240f473a8a867ab61f93a0ea4dc095a","entity:0efd8950fe8f40e33e82f2d32d5b14e6102cdb3c","","","","","","","","","","","","https://www.meineabgeordneten.at/Abgeordnete/stefan.sandrieser","",""
"883cdb33af893339e5f7bfeb5e1de18ca621ca05","MEMBERSHIP","entity:af5507e247aaf26713bcbfdf36574d291f211539","entity:804ec3581f07da91cbd2289953ebfd263e788021","","2008-08-27","2005-04-30","","","Mitglied des Aufsichtsrates [166054y]","","","","","","","",""
"883ee339d5e9719c581834f1d9ae432ca3a9b9a9","MEMBERSHIP","entity:a5723e79c5350165f9fd7f35d2ab8bd5a9cf2ed5","entity:ccb23a8a4336b116c37b8b1ac00b9d39a805a9bc","","2010-10-04","2008-07-01","","","Mitglied des Bundesrates","","","","","","","",""
"8852a0cb478bd8aa75ef7b87d19a79df92b25837","MEMBERSHIP","entity:079f985b4d42a1f0c710b529f5d237007f1ee569","entity:49a13c063491ed46a85f204a49df29ab87b7e4cb","","2015-12-17","2011-11-12","","","Aufsichtsratsvorsitzender [038644f]","","","","","","","",""
"8854e27d658e74074cd178301b09bcc1da0b0106","MEMBERSHIP","entity:3c9ae68e70f95ea68c6bbe2a3929999e42279eb3","entity:e0b132ecb526b838ce31b4ff3822384f20d8594c","","","","","","Präsidium - MitgliedKeine Funktion laut Vereinsregister. Laut Information via E-Mail ist das Präsidium der Beirat des Vereines.Laut website des Vereins Mitglied des Kuratoriums","","","","","","","",""
"887b4c66dedfb715fbb22251f6d311d3af71ab45","MEMBERSHIP","entity:1172ea04d05bf8aae68a5b92bcdbbff90e587025","entity:1535924c3adf9789c95da78ede4405b4ec47a746","","","","","","","","","","","","https://www.meineabgeordneten.at/Abgeordnete/peter.seiwald","",""
"888331cccc860070a180ca1355e6c6b0e804cc0a","MEMBERSHIP","entity:af5507e247aaf26713bcbfdf36574d291f211539","entity:7eafe71ad6279554382b3fea26ea000b63b7b829","","1997-12-04","1995-06-08","","","Mitglied des Aufsichtsrates [58418i]","","","","","","","",""
"8886ce178374435f9d59069ff2b7b69e0c94022c","MEMBERSHIP","entity:b4ab4acf35e4759daadbab8328d806e7d3ae55ac","entity:9e56c1b5a5faa4840363a65637f2e5c807853354","","","2015-05-28","","","Vorsitzende-Stellvertreterin","","","","","","","",""
"888d04d386da83cc656783f0c113b7858146f980","MEMBERSHIP","entity:809df2d8487eb5bb3aff25e842927badaa1dfba2","entity:d2c2fbfbdec3f74c18a3d1357cc966b50c5f1d93","","","2017-06-03","","","Kassierin","","","","","","","",""
"8891e7e03fd0222c29632d0f0043d16710899181","MEMBERSHIP","entity:f0fa2bcfa86784ab89cf75ed842f368d5861fd9b","entity:dda14f7c384571c173c745607cee4cee505077de","","2016-08-19","2015-06-30","","","Gesellschafter [254635p]","","","","","","","",""
"8892a58c27dbb5700ad505e56348605e9d473065","MEMBERSHIP","entity:a2821ee4481340b1dc8f406dc19fc1bc5e33ad51","entity:f05c0f6e69380ab995c9a6d510a9816e148bcf70","","","","","","Schriftführerin","","","","","","","",""
"88976107215d2fed0827922c6fc38e3100b3e226","MEMBERSHIP","entity:31776ae52cd5584c6bfc3300cabf71b2832eacd0","entity:7d73481c3a14671df7c9b3a1e7406eb26504dbdc","","","","","","","","","","","","https://www.meineabgeordneten.at/Abgeordnete/gerald.deutschmann","",""
"88a11fe63a3e3d34f0fe8f85834fe01ccd3e2d17","MEMBERSHIP","entity:5e6d29870fdf1bef81b3df437cd147cb160e2fda","entity:28f8e4dfbdc45d076e4b78e3511091e3ee3ad6c8","","","2017-03-13","","","Präsident","","","","","","","",""
"88aaec06e127a1d540e5f06895dd74445f439869","MEMBERSHIP","entity:d9583c5bdc2db13c3f3ecc2f887ec80f0add1a9e","entity:0efd8950fe8f40e33e82f2d32d5b14e6102cdb3c","","","","","","","","","","","","https://www.meineabgeordneten.at/Abgeordnete/omar.alrawi","",""
"88b80adffadbcf4e5c9c68ec7a0224056379b21e","MEMBERSHIP","entity:50fbae239db616cc432078be1a1b9f4c3d95f3e0","entity:7d73481c3a14671df7c9b3a1e7406eb26504dbdc","","","","","","","","","","","","https://www.meineabgeordneten.at/Abgeordnete/christoph.steiner","",""
"88c18d8ce0786e39092c49371f64ca523d425cb7","MEMBERSHIP","entity:93fa5cc88515b4726fd78d69dd08134a37dcacb2","entity:344fa80cdf905a84b8ce0cf72dcdbb9fee3cfa94","","","1992-03-17","","","Kommanditist [013605h]","","","","","","","",""
"88cfd75c12939d7aff87dde2570142de17aeb8ce","MEMBERSHIP","entity:ccc6d65533a8e1799958cdb077cbf716fec52850","entity:114a8497e70044460d9ba8ba928f0809d20c0af7","","2014-12-05","2008-10-18","","","Aufsichtsratsvorsitzender [169871k]","","","","","","","",""
"88d2780a082bea41bc10449693ffaf9cc3c060c9","MEMBERSHIP","entity:e7ba8a40d6de9b621eebc1c8a5dc6b2d8eaaf630","entity:88138aeb976f67ea00d96de5745e626cfa9b8abc","","","2016-07-29","","","Präsident","","","","","","","",""
"88db774593e8bcb5de33e12cf1515f626bbd1b86","MEMBERSHIP","entity:f290ddbedb5914bbf62203f1c891ad83a0b25f9c","entity:b899d8f17775f0970a7cd9a9da6a616c7600c66e","","","2014-07-25","","","Aufsichtsratsvorsitzender [052149s]","","","","","","","",""
"88dfcec94d1632cdf4d7cd4626b72a4d0b33c701","MEMBERSHIP","entity:1ef8f127a0f1c54640e354e146222217c0a5bb27","entity:491003688a02ab70a06dc056e38d5cd789634951","","2018-10-19","2013-11-22","","","Vorsitzende-Stv.Verein am 19.10.2018 freiwillig gelöscht","","","","","","","",""
"88f08ac608dae323f689a856d3905883a92a126d","MEMBERSHIP","entity:7c6ee9e11ec283c9bdc5e73b8766768cb7c4ca07","entity:d319f2bf42930ec85ea15e266f3fbd4713aa83a7","","","2009-10-09","","","Geschäftsführer [201719x]","","","","","","","",""
"890076124510f4a890f39360bdc99ee7c0723ccd","MEMBERSHIP","entity:809df2d8487eb5bb3aff25e842927badaa1dfba2","entity:5d6926f7fb69e780f50e04198dfa264940403112","","","2019-12-18","","","Aufsichtsratsvorsitzender [320257t]","","","","","","","",""
"890414b0405aac4bc02c62bbbbb74bd1eb94c27b","MEMBERSHIP","entity:02f6859c0b6da2e0a2c8c70154a00ba168ca9c6f","entity:58b3aae325400c92dbd435351ce8587df73f9eea","","2015-12-04","2012-12-07","","","Geschäftsführer","","","","","","","",""
"892830fed109cdd2b9b6f199e748f719cd39de4b","MEMBERSHIP","entity:f21f98aa6c76a4c0a0159c17c93cb0e8dda0bdf8","entity:2919f220b6d88b14cc6a21f31c3b798bf502843f","","2021-02-05","2009-01-13","","","Geschäftsführer [170065x]bis 12.07.2012 allein vertretungsbefugt; seit 12.07.2012 gemeinsam mit einem weiterem Geschäftsführer","","","","","","","",""
"8935426827fdbbaa0144db1781ffef93f6c92f26","MEMBERSHIP","entity:4c181a048062b0f9dcc59bbd5d9c1e4418852da6","entity:17ae1f686cf23d969d893805c32778939887e8b0","","","2013-12-17","","","Abgeordneter zum Nationalrat","","","","","","","",""
"8953382d79233f9fd1addb7cc8cfa2dbc1e5fa21","MEMBERSHIP","entity:e6c0f617468750b03ff58c78744d0e7aa7a2a0db","entity:17ae1f686cf23d969d893805c32778939887e8b0","","","2014-09-02","","","Abgeordnete zum Nationalrat","","","","","","","",""
"89541620b05170b10c688c32597ee233fe0bb77b","MEMBERSHIP","entity:a5764fe12261adc18d862a14927753a03a274d5e","entity:1c96c116f843a39892b93159732b82f0cebaf2b2","","","2017-01-01","","","Vorstand - MitgliedScheint im Vereinsregister nicht auf.","","","","","","","",""
"895c25703c3319c88fa93e47cb32457aa0b3aebf","MEMBERSHIP","entity:ea1b393757bbd9c07eec86314ad3d690d6b704d3","entity:2df1b9ada57f4abdd827ea736a5038100fccba3e","","2022-04-05","2019-12-17","","","Obmann","","","","","","","",""
"8979d85f93bffe745a4299fe1a987b9dfd8752f8","MEMBERSHIP","entity:3e3cf83487c11634c008257de0a1c2715d15b6ae","entity:0efd8950fe8f40e33e82f2d32d5b14e6102cdb3c","","","","","","","","","","","","https://www.meineabgeordneten.at/Abgeordnete/benedikt.lentsch","",""
"89884ec7f55e52f1e1988f961f0554ef8441ab2f","MEMBERSHIP","entity:f2f6709f72d2f865a58105223c6c11d970ea3e70","entity:1535924c3adf9789c95da78ede4405b4ec47a746","","","","","","","","","","","","https://www.meineabgeordneten.at/Abgeordnete/alexander.bernhuber","",""
"898975169b7492e5eb6cd0469b0756913798e4b0","MEMBERSHIP","entity:c74c1adf7de21ec97769c7ddaf94c1d635a84576","entity:8553212ff772a6c4e4bf73fc4087460531a5d43a","","","2017-01-04","","","Geschäftsführer [272794v]","","","","","","","",""
"898d9ab5d1c3c1e9731f4a1bbda5422bab379cd8","MEMBERSHIP","entity:d73ca3e58355c7606b9aa2d58f7c56adc110c2e8","entity:ccb23a8a4336b116c37b8b1ac00b9d39a805a9bc","","2017-12-11","2017-11-09","","","Mitglied des Bundesrates","","","","","","","",""
"8997b9d2d85d102e5d38547cf4dcab9935c5674e","MEMBERSHIP","entity:dd3c3279acdf8fd662b31f9a7c191a7758361cbc","entity:5a337064c546d7ee736c284c0d545ffd24de506a","","2003-01-01","1999-01-01","","","PräsidentLaut NÖELV nur bis 2001","","","","","","","",""
"89985780991d773fdd67e92ec0ace0311c1c4382","MEMBERSHIP","entity:9574d6252ce356ed0badd13056b15d07e6df474e","entity:0b42c122a14533678f47a1c0f50b536f5b9e501c","","2006-08-25","1994-06-30","","","Geschäftsführer [81111g]Bis 7.12.1994 ""Karl und Karin Haas Gesellschaft m.b.H."";Bis 25.8.2006 ""Alpengasthof Lachtalhaus Gesellschaft mit beschränkter Haftung""","","","","","","","",""
"89a4e99e91681f7c1a90e0267325b46be87b08d7","MEMBERSHIP","entity:6ed1e19fae1543ba9f296d8beeec8d086c7b2edf","entity:9a50b83e9f8edb55bfa8dd5647e75a3765f476bb","","","2014-12-17","","","Obfrau-Stv.","","","","","","","",""
"89a5329fa940a308ebdaaa9a3af5d15b5335ae66","MEMBERSHIP","entity:5bff9e1753c5cab86d3d57f476d9f68c7e428f5e","entity:99ee6785e5f08fe7ecc48f516a949b1deb35bffa","","","","","","Kuratorium - Mitglied","","","","","","","",""
"89a919ff935e69760215b0427adb4db83035f8eb","MEMBERSHIP","entity:354eb0f92f65fca382eaf5a27122c3692336b2df","entity:baff6773886e5aee45f99b3761c106eff83d6d33","","2008-07-31","2008-01-04","","","Geschäftsführer [303871w]","","","","","","","",""
"89ac10ff8eeab8043a146d2f646ceb42deeeab1d","MEMBERSHIP","entity:c42a9424d4b7fa4590627470cefa0ee853749a39","entity:4abe2fa5c7b151617d344705348fea10be7ab8a9","","2005-12-15","2003-04-26","","","Stellvertreter des Vorsitzenden 2. Stellvertreter [040592w]","","","","","","","",""
"89b28a2a3c4f5d834c8a08ca02e4917e4f5dc453","MEMBERSHIP","entity:19805e24a170b491763834d17f7e28513139254c","entity:7ab912db3725a39dff717791de6e1e76b145d412","","","2015-12-11","","","Bundesobmann-Stv.Auch: Mitglied des Bundesvorstandes","","","","","","","",""
"89b39e5c49262ecb12b814cfcb02adea03a0f137","MEMBERSHIP","entity:04ddbc1a90bfd4cf76474629924c11f248a24623","entity:373ecd306c0d1007e6978801540da0780a928968","","","","","","Schriftführerin","","","","","","","",""
"89b844797800dc5000f21a71e04048a233a65c9f","MEMBERSHIP","entity:d4a80770c026f4eb34e356c958faae05f67b857f","entity:3eff54a492893d16d5c0527aedfcc414fb5529da","","2007-02-21","2002-08-28","","","Stellvertreter des Aufsichtsratsvorsitzenden [225872s]","","","","","","","",""
"89c04298061e714115e00135c884141c5cdf9549","MEMBERSHIP","entity:512a7b68ada1323a7fba30cb5d9e1d09d5d0eb52","entity:c4acc67e65675a822fbd5cd952f208715469ae05","","","2017-05-20","","","Landesvorsitzender-Stellvertreter","","","","","","","",""
"89c184ccd52b0ce244a296e8927931048249be10","MEMBERSHIP","entity:ce0bd553229f850513cc4979b50007d7248e19bf","entity:a8c19d024871c14baaf3d8554004da984984c2b9","","2014-08-19","2011-07-25","","","Obmann StellvertreterDer Verein wurde am 19.08.2014 gelöscht.","","","","","","","",""
"89c49569647c0ad1362854674b0961cb898d400f","MEMBERSHIP","entity:7786e7f4da26518f062d273da1bf8c7848668af2","entity:e9bc946244d448e2805da840b35ee40220144326","","2021-03-30","2016-07-22","","","Mitglied des Aufsichtsrates [372597m] laut Website: Auch weiteres Vorstandsmitglied","","","","","","","",""
"89d0e85d19cb8626e9f8cf13d3cb64351ea33c32","MEMBERSHIP","entity:17c1dcae75994776ec2c44da83428f239e8c6f6f","entity:f304d12a35e46a555dcdc042835b594443920f6b","","2005-12-30","2005-12-02","","","Gesellschafter [125023h]Firma gelöscht","","","","","","","",""
"89ee458415aecab2eb8e577ad0667983d9cf5c82","MEMBERSHIP","entity:370b249ab708b7e825eb31511d6e669fbf46508d","entity:694877513a29b904ccf678d24b4b2d43da2ae776","","","2019-06-13","","","Vizepräsident","","","","","","","",""
"89f273b63473e6c21fbbae2393ab079af9429366","MEMBERSHIP","entity:4c4b9f145382903eb491498669303eef6be6b0ad","entity:bd9a2ae41f85e72abffdbca13f0f8830ec2e26d1","","","","","","SCHRIFTFÜHRER/IN","","","","","","","",""
"89f7065259f4995af763e57de1db18204228f64c","MEMBERSHIP","entity:78934eaba437b81336ed424f2abcc8ef61af4867","entity:73f4851c4f07312980c82eca2eca92f6a0b4b07e","","2019-05-30","2014-03-29","","","Mitglied des Aufsichtsrates [335783z]","","","","","","","",""
"89ff527c22c2360938a65add503171fb0cbebd49","MEMBERSHIP","entity:ac1f16073a546e247821e6f67bf15d4ee29a68aa","entity:e3b39d93f0f615032451ef828de4b90c05d5aa71","","2004-01-15","2001-03-16","","","Obmannstellvertreter [77553z]","","","","","","","",""
"8a06a9988650659a6f2428678f3421819af19e37","MEMBERSHIP","entity:1b802efd1abd345c140d665833e395aad6bdb161","entity:de6925c6c31ec4957574417c5b5ce0550b0e10c1","","2014-07-11","2010-06-01","","","Geschäftsführer [346597b]","","","","","","","",""
"8a0acf7cd50370d00b749828cbc4fcf3b8223c47","MEMBERSHIP","entity:7f667cf84890f9a820ed5619958ee0b3f435b8c6","entity:ac3b894560050203b21fc5fbae9cf63e1328cfa5","","","2020-07-25","","","2. Vizepräsident","","","","","","","",""
"8a18269d060dbc127807a825a990a40181c65272","MEMBERSHIP","entity:f72a743cbce55f7881c7707d2aadf6f2ef2ddb7e","entity:c6e1d9db2bad54abaad166c21e82b441a4d9bf41","","","2021-10-12","","","Präsident Stellvertreter","","","","","","","",""
"8a19eb108b653bf9c37a31ca335c5e6974d78966","MEMBERSHIP","entity:36ea4a7de314e02ea90b7a9a13eb371f83aab046","entity:d6edcb5ab2ea85c828875f70c04dad5bfea120ce","","2013-06-12; 2014-09-15","2010-06-22","","","Vorsitzende","","","","","","","",""
"8a1a34e01ddb1a8f5eb013517c84493adf7fc337","MEMBERSHIP","entity:f5beef76dc7a7b80f9036f073db643614ce48e19","entity:0ea6c585df54cc3786c31fed825b2520080a2bfc","","","2015-11-24","","","Abgeordneter zum Wiener Landtag und Gemeinderat","","","","","","","",""
"8a2f93145455f34aecd2eb81ec8bc5e584501967","MEMBERSHIP","entity:d10f99371e1890d39055a6e5cb92a6f1d5fdc259","entity:f942a5a003f9c3350bdd0dcd584a053b0decbf5a","","2018-01-05","2011-08-01","","","SCHRIFTFÜHRER/INVerein behördlich gelöscht","","","","","","","",""
"8a483070190a4bedb817ff8e8b483225495a804f","MEMBERSHIP","entity:069c27c95d9dfdf90bbd5ffe72570a15f99b35b5","entity:dc4ea1575c57f5bfdf39b0419af84b326b8a33f6","","","2016-03-09","","","Präsident","","","","","","","",""
"8a49a69d20cc42d50ad771670d9be7503b75bacc","MEMBERSHIP","entity:c3523175e863d2d71fd45e241384c0c6f07aa57b","entity:99ee6785e5f08fe7ecc48f516a949b1deb35bffa","","","","","","Kuratorium - Mitglied","","","","","","","",""
"8a4e06b1c08e7d0132f39545c1063e4d9794ca1b","MEMBERSHIP","entity:f145f9d79874d38b0cf042aca7002b4436c24002","entity:ccb23a8a4336b116c37b8b1ac00b9d39a805a9bc","","2014-09-25","2012-11-22","","","Mitglied des Bundesrates","","","","","","","",""
"8a55f70b39aa6863902410dae4342d8b2446aaec","MEMBERSHIP","entity:8e110a4af03597e8c6fc0135eb686be4e6204386","entity:907dea8f3ae8b6b7fd4621f7a5bdf3467a1bc3a6","","","2013-07-08","","","OBMANN/OBFRAU-STELLVERTRETER/IN","","","","","","","",""
"8a5c62f7e539774cfc97ae4875f0607a62e685c7","MEMBERSHIP","entity:951a59a26483f13817f3deb8377f241706f33e99","entity:b4457c598e9577e227fdc002e44332276decd73c","","","2015-11-06","","","Obfrau","","","","","","","",""
"8a684cd6865b4e0ae9c29c04777c20be770f00ba","MEMBERSHIP","entity:df614d7bf7b5cd5bb41e93e7eb98432c14afb962","entity:04404d66c42ea49be8e9ade1ee18c412bc4fa3f6","","","2022-07-09","","","Vizepräsident","","","","","","","",""
"8a6a10dbc63b14b0667bba00224a66fc58a2ba95","MEMBERSHIP","entity:2be81a70bc6218e7a8c355e796a0f0f7cabe182a","entity:b0296aee7ff16045be4104d5a3b0edd02fc6506d","","","2021-11-25","","","Geschäftsführer [495632x]Fehlt in der Offenlegungsliste (07.03.2022)","","","","","","","",""
"8a6d0d34e757fcebbbb1d9c23d44fcefe9f6ce50","MEMBERSHIP","entity:e6230a94872ee37882335eb4f965e257a81d69d4","entity:1b8c12b6a79427f4834c20c75e5f62416613f195","","","2018-12-06","","","Präsident","","","","","","","",""
"8a6ecfc58b74d96296ff9cb53559db72d8961c3f","MEMBERSHIP","entity:a2821ee4481340b1dc8f406dc19fc1bc5e33ad51","entity:9295ddad08027ee9bb9d418ef143d93f9dfe31d0","","","","","","Kassierin","","","","","","","",""
"8a9e22bdc22dd7a500067d12f4a2ccb2ef3ca596","MEMBERSHIP","entity:b2dabc7ebb554b87a2a752ff94cc34a4bea67431","entity:755cc1265ef4cf1dd52c62674d3f1988ca1c12dd","","","2021-04-07","","","Inhaber [554065b]","","","","","","","",""
"8aa4a53bbd416caef3b1c59d0a64dd8bd484dfbf","MEMBERSHIP","entity:f3bd2121156b1b2c97dddbed1176d4725934051c","entity:7809799745e97e8e30eefd151d07c9b0d79f628a","","","","","","Kuratorium - Vizepräsident","","","","","","","",""
"8aaaa29bf61011619be694828b9708edb434d843","MEMBERSHIP","entity:3b82d2966d0cf3526c635173089abe58fd0cdfbe","entity:20e42497c2074d57d65a2f8a36781b9c396ba117","","","2018-01-20","","","Geschäftsführer [483133s]","","","","","","","",""
"8ab9b9fd3e3d37b3b2e0904c4917bb65eaab285c","MEMBERSHIP","entity:8b3f51cfdc8e45e3c4e6c64023a638af179ba70d","entity:ccb23a8a4336b116c37b8b1ac00b9d39a805a9bc","","2018-09-19","2013-12-03","","","Mitglied des Bundesrates","","","","","","","",""
"8abbe301726062f9cdd7f68dfe7d2252c2eef46d","MEMBERSHIP","entity:2034e0004a3fa7c84d624b7754ac30a90c546674","entity:96cc1d969ec113193b967ddc3e1ae546026f509b","","2005-05-26; 1999-11-30","1999-02-11","","","Stellvertreter des Vorsitzenden [134811b]; Aufsichtsratsvorsitzender [134811b]ab 30.11.1999 Vorsitzender, davor Stellvertreter","","","","","","","",""
"8abeec6566de27689693b1d74ccf8c2205bc1299","MEMBERSHIP","entity:48c9fb9b5f6e737363b75ab635166966f374af5f","entity:37a9f0d7224999c44d61bf264c08193674eb7325","","2022-03-01","2015-04-28","","","Unbeschränkt haftender Gesellschafter [433216h]","","","","","","","",""
"8af90a3966a7ba4118d8caf8eaceb0451f345b7f","MEMBERSHIP","entity:c3b9090a682ede0cb28fa289773906a6cc085936","entity:1535924c3adf9789c95da78ede4405b4ec47a746","","","","","","","","","","","","https://www.meineabgeordneten.at/Abgeordnete/maria-theresia.niss","",""
"8afad85161b9212b4ce7ea4e9629fb62eaabf65e","MEMBERSHIP","entity:643bd5f45dbf2dbe07b5069fe7d3a4d3087980db","entity:4df51c65856eef01918546761084024c519cf0e0","","2020-06-15","2014-06-19","","","Kassier","","","","","","","",""
"8afc2702c190ab1ad5d5bf1d7fccf395d3126527","MEMBERSHIP","entity:4a3dfc7f0b410105133792e04fb96f206897bd74","entity:0a0b4460e35053965a3480293f853ecd4aa3e930","","","2020-03-13","","","Mitglied des Aufsichtsrates [084238f]","","","","","","","",""
"8b07872735135cd43a927b91a8c61edff0188830","MEMBERSHIP","entity:2db4b87794bab9551d08ca0579f215c3ae3325a0","entity:c29de5a57232cca89c1bd0d0f26177beefdfe109","","2021-04-28","2019-12-13","","","Gesellschafter [524692g]laut Offenlegungsliste ""Geschäftsführung"".Legte nach Kritik die Beteiligung zurück.Laut Offenlegungsliste (01.07.2022) für 2021 kein meldepflichtiges Einkommen erwirtschaftet.","","","","","","","",""
"8b0d86da7c3c0c55bc2e3333bde128b0c67aec49","MEMBERSHIP","entity:78f326ae7775da3adc2a30c8177bdae17d4903f4","entity:17fb4d4c403b6f07db0025f34e76f90e6f2e9170","","2017-09-30","2016-12-31","","","Stellvertreter des Aufsichtsratsvorsitzenden [092641m]","","","","","","","",""
"8b14430904528b74b75cd7020e583f61b3ba650f","MEMBERSHIP","entity:3404997c4058d5a989e3140ba5f3cd92aa8e1fab","entity:ccb23a8a4336b116c37b8b1ac00b9d39a805a9bc","","","2019-12-17","","","Mitglied des Bundesrates","","","","","","","",""
"8b2ae4cf0155b04fe365ec85566dc260f24b7e01","MEMBERSHIP","entity:48c9fb9b5f6e737363b75ab635166966f374af5f","entity:a7e55d78269f23d0f233a5258316187d04ed0b07","","","2019-04-06","","","Vizepräsident","","","","","","","",""
"8b2bbfe841a898027232a0f59b52ad07a2b4f8ec","MEMBERSHIP","entity:afaf29c9acbc5d4937a1ac658c044b5efc322343","entity:abe5a30c47dd3cbe0e8fcf414af08b43aaf6e499","","","2012-02-23","","","Aufsichtsratsvorsitzender [287108v]Ehrenamtlich.bis 05.07.2019: Mitglied","","","","","","","",""
"8b3c087768c3cbaac2ff21a9699b26e67b6b4506","MEMBERSHIP","entity:f50a6c32a7aad189a02c633a196f43c22899dc1e","entity:af07a1bfbb2b650b5ada1e0e6c1a009dd045cb7a","","2019-06-15","2014-07-15","","","Vorstandsvorsitzender-Stv.","","","","","","","",""
"8b3c4820bfa5ce83e39d5b13a3bb448e0e591304","MEMBERSHIP","entity:afaf29c9acbc5d4937a1ac658c044b5efc322343","entity:1535924c3adf9789c95da78ede4405b4ec47a746","","","","","","","","","","","","https://www.meineabgeordneten.at/Abgeordnete/Christoph.Kainz","",""
"8b4265c5f96f740c744921a67ca64ae4eb9618fa","MEMBERSHIP","entity:e80918f3749753276e38bf28fd094ce9804c7d4b","entity:17ae1f686cf23d969d893805c32778939887e8b0","","2017-11-08","1999-10-29","","","Abgeordneter zum Nationalrat","","","","","","","",""
"8b4de18d7eab1e0107ac545b3cd7465d4c40496b","MEMBERSHIP","entity:60ae97d963ce6b5b30f6ae039635e56caca2a9ae","entity:bd45a36b67545752281af10837121b64623ec204","","","","","","Kassier","","","","","","","",""
"8b53eed759ccb35a72fddc2cfb5ac265d464beb1","MEMBERSHIP","entity:418fe8422ee2f97c4cd193d4ef1ff7fb347b3125","entity:ed533cfab761243152e8b623eea049db67767279","","","2019-08-30","","","Vorstand - MitgliedNicht im Vereinsregister angeführt","","","","","","","",""
"8b577bc12272d78bad50b42a0968b3d538ff998e","MEMBERSHIP","entity:47ffb4b2ec6bdd9a0f9438eed5c956e9f9d5e1b6","entity:613a73b44d412b5db9b3853a44794ebf6a5ebfe3","","","2018-09-19","","","Präsident","","","","","","","",""
"8b59c006afe5f8e6c9b3161cb15d6daee3c45569","MEMBERSHIP","entity:289da1efd35845d0fada7b89a7addd169259b72b","entity:3c24406d4683f58c86a54552a6b1dc1363e416eb","","","","","","MitgliedNicht im Vereinsregister eingetragen.","","","","","","","",""
"8b5b8dd4d4a3156d030e82c51f1f5afeb6b2d1ae","MEMBERSHIP","entity:377ac34c95ba5099a757cd51555aa3f618dca1b9","entity:fce83b8a13d55a98bfa8ea1f12974c8ca8e6c8e6","","","2018-04-12","","","Landesrätin von KärntenZuständigkeitsbereiche: Gesellschaft, Grundversorgung, Integration, Umwelt, Energie, Naturschutz, Abfallwirtschaft, Klimaschutz, National- und Biosphärenparks","","","","","","","","Landesrat"
"8b6412ae59fcaec30080025566f862d86b59ccba","MEMBERSHIP","entity:8bce5b6e6e6c0ea4077e511f565fc4ecd4af9cfa","entity:475b58d733284de8a8fb1e69bd6823613cb414b1","","","","","","Kassier","","","","","","","",""
"8b6edc9ff5499acc62731783d4cc18967228c187","MEMBERSHIP","entity:ac1f16073a546e247821e6f67bf15d4ee29a68aa","entity:ab4cd1e77991d342a15da85e3959e3912d837878","","2001-10-20","1994-04-12","","","Prokurist [59161b]Firma gelöscht.","","","","","","","",""
"8b84ce2e15a3b8f4281963657ab293b31a00d7de","MEMBERSHIP","entity:e7ba8a40d6de9b621eebc1c8a5dc6b2d8eaaf630","entity:17ae1f686cf23d969d893805c32778939887e8b0","","","2019-10-23","","","Abgeordneter zum Nationalrat","","","","","","","",""
"8b8621564f519416fcc4a34058a43befb4bbbf4e","MEMBERSHIP","entity:3dc7d89dee3e4d6ebfac7279a2c356feab495cc8","entity:36bd61d6f1650876a88dbd3b39299e9912cb0ae7","","2019-01-04","2009-01-10","","","Geschäftsführer [321555a] Damals: Loisium Hotel- und Resortentwicklungs- und Management GmbH","","","","","","","",""
"8b8fca552fc8922944c1a059e336d42c7c96294c","MEMBERSHIP","entity:5fd373ce9d82ccd631a53348cb9231f34f3742e6","entity:0efd8950fe8f40e33e82f2d32d5b14e6102cdb3c","","","","","","","","","","","","https://www.meineabgeordneten.at/Abgeordnete/Dietmar.Keck","",""
"8b90d24e57bb589f9e199a1de6d11e2cd2956b82","MEMBERSHIP","entity:35056b8fe89e87170706cd2edab2a6a2be939a0c","entity:b509f3abc43464578e1c271f79b62f950f88a6b3","","","2009-01-01","","","Ehrenmitglied","","","","","","","",""
"8b955cc6f67fe7b8986af069afc446d4ac11e015","MEMBERSHIP","entity:3c9ae68e70f95ea68c6bbe2a3929999e42279eb3","entity:95b7e891dec5848f84d0023068b81fd66af64853","","2019-04-02","2010-11-22","","","2. Vizepräsident","","","","","","","",""
"8ba58839a7c618306496e5631d537a0147686ae9","MEMBERSHIP","entity:138f4aa82a511f06aacb3b120673e7925cb853a7","entity:c2ef82b5b64f3db2014ac1eab591d9bbe0868944","","2019-07-23","2014-10-03","","","Mitglied des Aufsichtsrates [078330t]","","","","","","","",""
"8ba79d93e221a4df09aa895b2f4b83c605455c99","MEMBERSHIP","entity:a5764fe12261adc18d862a14927753a03a274d5e","entity:0e71847edea99b06fd3b749cd8bb7c60849b31cc","","","2013-11-27","","","Obmann Stellvertreter","","","","","","","",""
